CMDLINE ./a.out /MMCI/TM/scratch/ghaffari/experiments/grem/hgvg-filtered/vg/1000genomes-sv-filtered-af_ge_1/wg.vg
MEM 25157.648438 1594659518.6282
MEM 25157.648438 1594659518.7287
MEM 25157.648438 1594659518.8293
MEM 25157.648438 1594659518.9299
MEM 25157.648438 1594659519.0304
MEM 25157.648438 1594659519.1310
MEM 25157.648438 1594659519.2315
MEM 25157.648438 1594659519.3321
MEM 25157.648438 1594659519.4326
MEM 25157.648438 1594659519.5333
MEM 25157.648438 1594659519.6338
MEM 25157.648438 1594659519.7344
MEM 25157.648438 1594659519.8350
MEM 25157.648438 1594659519.9355
MEM 25157.648438 1594659520.0361
MEM 25157.648438 1594659520.1367
MEM 25157.648438 1594659520.2372
MEM 25157.648438 1594659520.3378
MEM 25157.648438 1594659520.4384
MEM 25157.648438 1594659520.5389
MEM 25157.648438 1594659520.6395
MEM 25157.648438 1594659520.7401
MEM 25157.648438 1594659520.8407
MEM 25157.648438 1594659520.9412
MEM 25157.648438 1594659521.0418
MEM 25157.648438 1594659521.1424
MEM 25157.648438 1594659521.2430
MEM 25157.648438 1594659521.3435
MEM 25157.648438 1594659521.4441
MEM 25157.648438 1594659521.5446
MEM 25157.648438 1594659521.6452
MEM 25157.648438 1594659521.7458
MEM 25157.648438 1594659521.8465
MEM 25157.648438 1594659521.9471
MEM 25157.648438 1594659522.0476
MEM 25157.648438 1594659522.1482
MEM 25157.648438 1594659522.2488
MEM 25157.648438 1594659522.3493
MEM 25157.648438 1594659522.4500
MEM 25157.648438 1594659522.5506
MEM 25157.648438 1594659522.6511
MEM 25157.648438 1594659522.7517
MEM 25157.648438 1594659522.8523
MEM 25157.648438 1594659522.9528
MEM 25157.648438 1594659523.0535
MEM 25157.648438 1594659523.1541
MEM 25157.648438 1594659523.2546
MEM 25157.648438 1594659523.3552
MEM 25157.648438 1594659523.4557
MEM 25157.648438 1594659523.5563
MEM 25157.648438 1594659523.6569
MEM 25157.648438 1594659523.7575
MEM 25157.648438 1594659523.8580
MEM 25157.648438 1594659523.9586
MEM 25157.648438 1594659524.0592
MEM 25157.648438 1594659524.1598
MEM 25157.648438 1594659524.2603
MEM 25157.648438 1594659524.3609
MEM 25157.648438 1594659524.4615
MEM 25157.648438 1594659524.5620
MEM 25157.648438 1594659524.6626
MEM 25157.648438 1594659524.7633
MEM 25157.648438 1594659524.8639
MEM 25157.648438 1594659524.9644
MEM 25157.648438 1594659525.0650
MEM 25199.234375 1594659525.1655
MEM 25276.062500 1594659525.2661
MEM 25354.953125 1594659525.3667
MEM 25433.843750 1594659525.4672
MEM 25512.476562 1594659525.5678
MEM 25590.593750 1594659525.6683
MEM 25670.773438 1594659525.7689
MEM 25751.210938 1594659525.8695
MEM 25830.101562 1594659525.9701
MEM 25907.187500 1594659526.0707
MEM 25983.757812 1594659526.1713
MEM 26053.109375 1594659526.2718
MEM 26130.195312 1594659526.3724
MEM 26206.203125 1594659526.4730
MEM 26282.773438 1594659526.5735
MEM 26358.054688 1594659526.6741
MEM 26434.367188 1594659526.7747
MEM 26510.164062 1594659526.8752
MEM 26585.703125 1594659526.9758
MEM 26647.062500 1594659527.0764
MEM 26721.828125 1594659527.1770
MEM 26797.882812 1594659527.2776
MEM 26873.164062 1594659527.3781
MEM 26948.960938 1594659527.4787
MEM 27024.757812 1594659527.5793
MEM 27101.070312 1594659527.6800
MEM 27176.351562 1594659527.7806
MEM 27251.632812 1594659527.8811
MEM 27329.492188 1594659527.9817
MEM 27407.609375 1594659528.0823
MEM 27484.179688 1594659528.1829
MEM 27549.148438 1594659528.2834
MEM 27627.007812 1594659528.3840
MEM 27705.125000 1594659528.4846
MEM 27782.726562 1594659528.5851
MEM 27860.070312 1594659528.6857
MEM 27937.671875 1594659528.7863
MEM 28015.531250 1594659528.8869
MEM 28093.648438 1594659528.9874
MEM 28172.023438 1594659529.0880
MEM 28249.882812 1594659529.1886
MEM 28315.882812 1594659529.2892
MEM 28394.457031 1594659529.3897
MEM 28473.195312 1594659529.4903
MEM 28551.417969 1594659529.5909
MEM 28628.093750 1594659529.6914
MEM 28705.542969 1594659529.7920
MEM 28782.738281 1594659529.8925
MEM 28858.644531 1594659529.9931
MEM 28936.867188 1594659530.0937
MEM 29014.574219 1594659530.1943
MEM 29081.218750 1594659530.2948
MEM 29154.035156 1594659530.3954
MEM 29155.691406 1594659530.4959
MEM 29162.250000 1594659530.5966
MEM 29204.351562 1594659530.6972
MEM 29269.316406 1594659530.7978
MEM 29344.714844 1594659530.8983
MEM 29405.769531 1594659530.9989
MEM 29466.601562 1594659531.0995
MEM 29525.929688 1594659531.2002
MEM 29586.937500 1594659531.3007
MEM 29647.839844 1594659531.4013
MEM 29709.824219 1594659531.5019
MEM 29758.863281 1594659531.6024
MEM 29820.457031 1594659531.7030
MEM 29881.628906 1594659531.8036
MEM 29942.121094 1594659531.9041
MEM 30003.449219 1594659532.0047
MEM 30082.652344 1594659532.1053
MEM 30162.058594 1594659532.2058
MEM 30211.945312 1594659532.3064
MEM 30211.945312 1594659532.4070
MEM 30211.945312 1594659532.5076
MEM 30211.945312 1594659532.6081
MEM 30211.945312 1594659532.7088
MEM 30211.945312 1594659532.8094
MEM 30211.945312 1594659532.9100
MEM 30211.945312 1594659533.0106
MEM 30211.945312 1594659533.1111
MEM 30211.945312 1594659533.2116
MEM 30211.945312 1594659533.3122
MEM 30211.945312 1594659533.4128
MEM 30211.945312 1594659533.5133
MEM 30211.945312 1594659533.6139
MEM 30211.945312 1594659533.7145
MEM 30211.945312 1594659533.8150
MEM 30211.945312 1594659533.9156
MEM 30211.945312 1594659534.0162
MEM 30211.945312 1594659534.1168
MEM 30211.945312 1594659534.2173
MEM 30211.945312 1594659534.3179
MEM 30211.945312 1594659534.4185
MEM 30211.945312 1594659534.5190
MEM 30211.945312 1594659534.6196
MEM 30211.945312 1594659534.7202
MEM 30211.945312 1594659534.8207
MEM 30211.945312 1594659534.9213
MEM 30211.945312 1594659535.0219
MEM 30211.945312 1594659535.1224
MEM 30211.945312 1594659535.2230
MEM 30211.945312 1594659535.3236
MEM 30211.945312 1594659535.4242
MEM 30211.945312 1594659535.5247
MEM 30211.945312 1594659535.6253
MEM 30211.945312 1594659535.7259
MEM 30211.945312 1594659535.8265
MEM 30211.945312 1594659535.9271
MEM 30211.945312 1594659536.0276
MEM 30211.945312 1594659536.1282
MEM 30211.945312 1594659536.2288
MEM 30211.945312 1594659536.3293
MEM 30211.945312 1594659536.4299
MEM 30211.945312 1594659536.5305
MEM 30211.945312 1594659536.6311
MEM 30211.945312 1594659536.7316
MEM 30211.945312 1594659536.8322
MEM 30211.945312 1594659536.9328
MEM 30211.945312 1594659537.0334
MEM 30211.945312 1594659537.1339
MEM 30211.945312 1594659537.2345
MEM 30211.945312 1594659537.3351
MEM 30211.945312 1594659537.4356
MEM 30211.945312 1594659537.5362
MEM 30211.945312 1594659537.6368
MEM 29946.765625 1594659537.7374
MEM 28821.304688 1594659537.8379
MEM 27702.976562 1594659537.9385
MEM 26661.984375 1594659538.0391
MEM 25164.210938 1594659538.1397
MEM 20853.128906 1594659538.2402
MEM 18342.777344 1594659538.3407
MEM 18342.777344 1594659538.4413
MEM 18342.777344 1594659538.5419
MEM 18342.777344 1594659538.6424
MEM 18342.777344 1594659538.7430
MEM 18342.777344 1594659538.8436
MEM 18342.777344 1594659538.9442
MEM 18342.777344 1594659539.0447
MEM 18342.777344 1594659539.1453
MEM 18342.777344 1594659539.2458
MEM 18342.777344 1594659539.3465
MEM 18342.777344 1594659539.4471
MEM 18342.777344 1594659539.5476
MEM 18342.777344 1594659539.6482
MEM 18342.777344 1594659539.7488
MEM 18342.777344 1594659539.8493
MEM 18342.777344 1594659539.9499
MEM 18342.777344 1594659540.0505
MEM 18342.777344 1594659540.1510
MEM 18342.777344 1594659540.2516
MEM 18342.777344 1594659540.3521
MEM 18342.777344 1594659540.4527
MEM 18342.777344 1594659540.5533
MEM 18342.777344 1594659540.6539
MEM 18342.777344 1594659540.7544
MEM 18342.777344 1594659540.8550
MEM 18342.777344 1594659540.9556
MEM 18342.777344 1594659541.0561
MEM 18342.777344 1594659541.1567
MEM 18342.777344 1594659541.2573
MEM 18342.777344 1594659541.3579
MEM 18342.777344 1594659541.4585
MEM 18342.777344 1594659541.5590
MEM 18342.777344 1594659541.6596
MEM 18342.777344 1594659541.7602
MEM 18342.777344 1594659541.8607
MEM 18342.777344 1594659541.9613
MEM 18342.777344 1594659542.0618
MEM 18342.777344 1594659542.1624
MEM 18342.777344 1594659542.2630
MEM 18342.777344 1594659542.3636
MEM 18342.777344 1594659542.4641
MEM 18342.777344 1594659542.5647
MEM 18342.777344 1594659542.6653
MEM 18342.777344 1594659542.7658
MEM 18342.777344 1594659542.8666
MEM 18342.777344 1594659542.9671
MEM 18342.777344 1594659543.0677
MEM 18342.777344 1594659543.1683
MEM 18342.777344 1594659543.2688
MEM 18342.777344 1594659543.3693
MEM 18342.777344 1594659543.4699
MEM 18342.777344 1594659543.5705
MEM 18342.777344 1594659543.6711
MEM 18342.777344 1594659543.7716
MEM 18342.777344 1594659543.8722
MEM 18342.777344 1594659543.9728
MEM 18342.777344 1594659544.0734
MEM 18342.777344 1594659544.1740
MEM 18342.777344 1594659544.2745
MEM 18342.777344 1594659544.3751
MEM 18342.777344 1594659544.4756
MEM 18342.777344 1594659544.5762
MEM 18342.777344 1594659544.6768
MEM 18342.777344 1594659544.7774
MEM 18342.777344 1594659544.8780
MEM 18342.777344 1594659544.9785
MEM 18342.777344 1594659545.0791
MEM 18342.777344 1594659545.1797
MEM 18342.777344 1594659545.2802
MEM 18342.777344 1594659545.3808
MEM 18342.777344 1594659545.4814
MEM 18342.777344 1594659545.5819
MEM 18342.777344 1594659545.6825
MEM 18342.777344 1594659545.7831
MEM 18342.777344 1594659545.8836
MEM 18342.777344 1594659545.9842
MEM 18342.777344 1594659546.0848
MEM 18342.777344 1594659546.1853
MEM 18342.777344 1594659546.2859
MEM 18342.777344 1594659546.3865
MEM 18342.777344 1594659546.4871
MEM 18342.777344 1594659546.5877
MEM 18342.777344 1594659546.6882
MEM 18342.777344 1594659546.7888
MEM 18342.777344 1594659546.8893
MEM 18342.777344 1594659546.9899
MEM 18342.777344 1594659547.0905
MEM 18342.777344 1594659547.1911
MEM 18342.777344 1594659547.2916
MEM 18342.777344 1594659547.3922
MEM 18342.777344 1594659547.4928
MEM 18342.777344 1594659547.5934
MEM 18342.777344 1594659547.6939
MEM 18342.777344 1594659547.7945
MEM 18342.777344 1594659547.8951
MEM 18342.777344 1594659547.9956
MEM 18342.777344 1594659548.0962
MEM 18342.777344 1594659548.1968
MEM 18342.777344 1594659548.2974
MEM 18342.777344 1594659548.3980
MEM 18342.777344 1594659548.4985
MEM 18342.777344 1594659548.5991
MEM 18342.777344 1594659548.6997
MEM 18342.777344 1594659548.8002
MEM 18342.777344 1594659548.9008
MEM 18342.777344 1594659549.0013
MEM 18342.777344 1594659549.1019
MEM 18342.777344 1594659549.2025
MEM 18342.777344 1594659549.3031
MEM 18342.777344 1594659549.4036
MEM 18342.777344 1594659549.5042
MEM 18342.777344 1594659549.6047
MEM 18342.777344 1594659549.7053
MEM 18342.777344 1594659549.8059
MEM 18342.777344 1594659549.9065
MEM 18342.777344 1594659550.0072
MEM 18342.777344 1594659550.1077
MEM 18342.777344 1594659550.2083
MEM 18342.777344 1594659550.3089
MEM 18342.777344 1594659550.4094
MEM 18342.777344 1594659550.5100
MEM 18342.777344 1594659550.6106
MEM 18342.777344 1594659550.7111
MEM 18342.777344 1594659550.8117
MEM 18342.777344 1594659550.9123
MEM 18342.777344 1594659551.0128
MEM 18342.777344 1594659551.1134
MEM 18342.777344 1594659551.2140
MEM 18342.777344 1594659551.3145
MEM 18342.777344 1594659551.4151
MEM 18342.777344 1594659551.5156
MEM 18342.777344 1594659551.6164
MEM 18342.777344 1594659551.7170
MEM 18342.777344 1594659551.8175
MEM 18342.777344 1594659551.9181
MEM 18316.664062 1594659552.0187
MEM 17106.664062 1594659552.1192
MEM 15728.863281 1594659552.2198
MEM 15718.777344 1594659552.3204
MEM 15718.777344 1594659552.4209
MEM 15718.777344 1594659552.5215
MEM 15718.777344 1594659552.6221
MEM 15718.777344 1594659552.7226
MEM 15718.777344 1594659552.8233
MEM 15718.777344 1594659552.9238
MEM 15718.777344 1594659553.0244
MEM 15718.777344 1594659553.1249
MEM 15718.777344 1594659553.2255
MEM 15718.777344 1594659553.3260
MEM 15718.777344 1594659553.4266
MEM 15718.777344 1594659553.5272
MEM 15718.777344 1594659553.6278
MEM 15718.777344 1594659553.7283
MEM 15718.777344 1594659553.8289
MEM 15718.777344 1594659553.9295
MEM 15718.777344 1594659554.0301
MEM 15718.777344 1594659554.1306
MEM 15718.777344 1594659554.2312
MEM 15718.777344 1594659554.3318
MEM 15718.777344 1594659554.4323
MEM 15718.777344 1594659554.5329
MEM 15718.777344 1594659554.6335
MEM 15718.777344 1594659554.7341
MEM 15718.777344 1594659554.8346
MEM 15718.777344 1594659554.9352
MEM 15718.777344 1594659555.0358
MEM 15718.777344 1594659555.1363
MEM 15718.777344 1594659555.2369
MEM 15718.777344 1594659555.3375
MEM 15718.777344 1594659555.4380
MEM 15718.777344 1594659555.5386
MEM 15718.777344 1594659555.6391
MEM 15718.777344 1594659555.7397
MEM 15718.777344 1594659555.8403
MEM 15718.777344 1594659555.9409
MEM 15718.777344 1594659556.0414
MEM 15718.777344 1594659556.1420
MEM 15718.777344 1594659556.2425
MEM 15718.777344 1594659556.3431
MEM 15718.777344 1594659556.4437
MEM 15718.777344 1594659556.5443
MEM 15718.777344 1594659556.6448
MEM 15718.777344 1594659556.7454
MEM 15718.777344 1594659556.8460
MEM 15718.777344 1594659556.9466
MEM 15718.777344 1594659557.0472
MEM 15718.777344 1594659557.1477
MEM 15718.777344 1594659557.2483
MEM 15718.777344 1594659557.3488
MEM 15718.777344 1594659557.4494
MEM 15718.777344 1594659557.5500
MEM 15718.777344 1594659557.6506
MEM 15718.777344 1594659557.7512
MEM 15718.777344 1594659557.8517
MEM 15718.777344 1594659557.9523
MEM 15718.777344 1594659558.0529
MEM 15718.777344 1594659558.1534
MEM 15718.777344 1594659558.2540
MEM 15718.777344 1594659558.3546
MEM 15718.777344 1594659558.4551
MEM 15718.777344 1594659558.5557
MEM 15718.777344 1594659558.6562
MEM 15718.777344 1594659558.7568
MEM 15718.777344 1594659558.8574
MEM 15718.777344 1594659558.9579
MEM 15718.777344 1594659559.0585
MEM 15718.777344 1594659559.1591
MEM 15718.777344 1594659559.2597
MEM 15718.777344 1594659559.3602
MEM 15718.777344 1594659559.4608
MEM 15718.777344 1594659559.5614
MEM 15718.777344 1594659559.6619
MEM 15718.777344 1594659559.7625
MEM 15718.777344 1594659559.8631
MEM 15718.777344 1594659559.9636
MEM 15718.777344 1594659560.0642
MEM 15718.777344 1594659560.1647
MEM 15718.777344 1594659560.2653
MEM 15718.777344 1594659560.3658
MEM 15718.777344 1594659560.4665
MEM 15718.777344 1594659560.5670
MEM 15718.777344 1594659560.6676
MEM 15718.777344 1594659560.7682
MEM 15718.777344 1594659560.8687
MEM 15718.777344 1594659560.9693
MEM 15718.777344 1594659561.0699
MEM 15718.777344 1594659561.1705
MEM 15718.777344 1594659561.2710
MEM 15718.777344 1594659561.3716
MEM 15718.777344 1594659561.4722
MEM 15718.777344 1594659561.5727
MEM 15718.777344 1594659561.6733
MEM 15718.777344 1594659561.7739
MEM 14598.218750 1594659561.8744
MEM 13330.121094 1594659561.9750
MEM 12109.824219 1594659562.0755
MEM 12006.777344 1594659562.1761
MEM 12006.777344 1594659562.2767
MEM 12006.777344 1594659562.3772
MEM 12006.777344 1594659562.4778
MEM 12006.777344 1594659562.5784
MEM 12006.777344 1594659562.6789
MEM 12006.777344 1594659562.7795
MEM 12006.777344 1594659562.8801
MEM 12006.777344 1594659562.9807
MEM 12006.777344 1594659563.0812
MEM 12006.777344 1594659563.1818
MEM 12006.777344 1594659563.2824
MEM 12006.777344 1594659563.3831
MEM 12006.777344 1594659563.4836
MEM 12006.777344 1594659563.5842
MEM 12006.777344 1594659563.6848
MEM 12006.777344 1594659563.7853
MEM 12006.777344 1594659563.8859
MEM 12006.777344 1594659563.9865
MEM 12006.777344 1594659564.0871
MEM 12006.777344 1594659564.1876
MEM 12006.777344 1594659564.2882
MEM 12006.777344 1594659564.3888
MEM 12006.777344 1594659564.4893
MEM 12006.777344 1594659564.5899
MEM 12006.777344 1594659564.6905
MEM 12006.777344 1594659564.7910
MEM 12006.777344 1594659564.8916
MEM 12006.777344 1594659564.9922
MEM 12006.777344 1594659565.0927
MEM 12006.777344 1594659565.1933
MEM 12006.777344 1594659565.2939
MEM 12006.777344 1594659565.3944
MEM 12006.777344 1594659565.4950
MEM 12006.777344 1594659565.5956
MEM 12006.777344 1594659565.6961
MEM 12006.777344 1594659565.7968
MEM 12006.777344 1594659565.8973
MEM 12006.777344 1594659565.9979
MEM 12006.777344 1594659566.0984
MEM 12006.777344 1594659566.1990
MEM 12006.777344 1594659566.2997
MEM 12006.777344 1594659566.4003
MEM 12006.777344 1594659566.5008
MEM 12006.777344 1594659566.6014
MEM 12006.777344 1594659566.7020
MEM 12006.777344 1594659566.8025
MEM 12006.777344 1594659566.9031
MEM 12006.777344 1594659567.0038
MEM 12006.777344 1594659567.1043
MEM 12006.777344 1594659567.2049
MEM 12006.777344 1594659567.3054
MEM 12006.777344 1594659567.4060
MEM 12006.777344 1594659567.5066
MEM 12006.777344 1594659567.6071
MEM 12006.777344 1594659567.7077
MEM 12006.777344 1594659567.8082
MEM 12006.777344 1594659567.9088
MEM 12006.777344 1594659568.0093
MEM 12006.777344 1594659568.1099
MEM 12006.777344 1594659568.2105
MEM 12006.777344 1594659568.3111
MEM 12006.777344 1594659568.4116
MEM 12006.777344 1594659568.5122
MEM 12006.777344 1594659568.6128
MEM 12006.777344 1594659568.7133
MEM 12006.777344 1594659568.8139
MEM 12006.777344 1594659568.9145
MEM 12006.777344 1594659569.0150
MEM 12006.777344 1594659569.1156
MEM 12006.777344 1594659569.2162
MEM 12006.777344 1594659569.3167
MEM 12006.777344 1594659569.4173
MEM 12006.777344 1594659569.5178
MEM 12006.777344 1594659569.6184
MEM 12006.777344 1594659569.7189
MEM 12006.777344 1594659569.8196
MEM 12006.777344 1594659569.9202
MEM 12006.777344 1594659570.0208
MEM 12006.777344 1594659570.1213
MEM 12006.777344 1594659570.2219
MEM 12006.777344 1594659570.3225
MEM 12006.777344 1594659570.4231
MEM 12006.777344 1594659570.5236
MEM 12006.777344 1594659570.6242
MEM 12006.777344 1594659570.7247
MEM 12006.777344 1594659570.8253
MEM 12006.777344 1594659570.9259
MEM 12006.777344 1594659571.0264
MEM 12006.777344 1594659571.1270
MEM 12006.777344 1594659571.2276
MEM 12006.777344 1594659571.3281
MEM 12006.777344 1594659571.4287
MEM 12006.777344 1594659571.5292
MEM 12006.777344 1594659571.6298
MEM 12006.777344 1594659571.7304
MEM 12006.777344 1594659571.8310
MEM 12006.777344 1594659571.9315
MEM 12006.777344 1594659572.0321
MEM 12006.777344 1594659572.1327
MEM 12006.777344 1594659572.2333
MEM 12006.777344 1594659572.3338
MEM 12006.777344 1594659572.4344
MEM 12006.777344 1594659572.5349
MEM 12006.777344 1594659572.6355
MEM 12006.777344 1594659572.7361
MEM 12006.777344 1594659572.8367
MEM 12006.777344 1594659572.9372
MEM 12006.777344 1594659573.0378
MEM 12006.777344 1594659573.1383
MEM 12006.777344 1594659573.2389
MEM 12006.777344 1594659573.3395
MEM 12006.777344 1594659573.4401
MEM 12006.777344 1594659573.5406
MEM 12006.777344 1594659573.6412
MEM 12006.777344 1594659573.7418
MEM 12006.777344 1594659573.8423
MEM 12006.777344 1594659573.9430
MEM 12006.777344 1594659574.0436
MEM 12006.777344 1594659574.1442
MEM 12006.777344 1594659574.2447
MEM 12006.777344 1594659574.3453
MEM 12006.777344 1594659574.4458
MEM 12006.777344 1594659574.5464
MEM 12006.777344 1594659574.6470
MEM 12006.777344 1594659574.7475
MEM 12006.777344 1594659574.8481
MEM 12006.777344 1594659574.9487
MEM 12006.777344 1594659575.0492
MEM 12006.777344 1594659575.1498
MEM 12006.777344 1594659575.2503
MEM 12006.777344 1594659575.3509
MEM 12006.777344 1594659575.4514
MEM 12006.777344 1594659575.5520
MEM 12006.777344 1594659575.6525
MEM 12006.777344 1594659575.7533
MEM 12006.777344 1594659575.8538
MEM 12006.777344 1594659575.9544
MEM 12006.777344 1594659576.0550
MEM 12006.777344 1594659576.1555
MEM 12006.777344 1594659576.2561
MEM 12006.777344 1594659576.3567
MEM 12006.777344 1594659576.4573
MEM 12006.777344 1594659576.5579
MEM 12006.777344 1594659576.6584
MEM 12006.777344 1594659576.7590
MEM 12006.777344 1594659576.8596
MEM 12006.777344 1594659576.9601
MEM 12006.777344 1594659577.0607
MEM 12006.777344 1594659577.1613
MEM 12006.777344 1594659577.2619
MEM 12006.777344 1594659577.3624
MEM 12006.777344 1594659577.4630
MEM 12006.777344 1594659577.5636
MEM 12006.777344 1594659577.6642
MEM 12006.777344 1594659577.7647
MEM 12006.777344 1594659577.8653
MEM 12006.777344 1594659577.9658
